place_name,user,rating,time,text
Busan Korean Food,Phúc Lê,2 sao,3 tháng trước,"Order từ mùa xuân thì tầm mùa thu sẽ có ăn. Quán ăn dành cho người nhiều kiên nhẫn, giàu thời gian"
Busan Korean Food,Ngọc Vy Nguyễn,2 sao,6 tháng trước,"đồ ăn lên nhanh, nhưng nhân viên không nhiệt tình, ngồi khu vực lầu khi cần gì ra gọi chả thấy nhân viên đâu mắc trông ngóng dài cổ, phục vụ thiếu chuyên nghiệp. Mình kiêu món gà rán kh xương sốt ( chỉ có 1 món đó kh xương) có trong menu …"
Busan Korean Food,Phương Nam Tôn Nguyễn,2 sao,3 năm trước,"Nhân viên thực sự thiếu chuyên nghiệp. Kiểu như họ cố gắng phục vụ càng nhiều khách càng tốt, nên chúng tôi được xếp ngồi ở góc cạnh quầy, ánh sáng rất kém và không có chỗ để túi xách và áo khoác. Đồ ăn thì tạm được, nhưng đồ uống chỉ được mang ra khi chúng tôi yêu cầu. Giá cả hợp lý nhưng tôi không khuyến khích bạn đến nhà hàng này."
Busan Korean Food,LÊ NAM,2 sao,2 năm trước,"Đồ ăn ra chậm, món ăn ko vừa ý. Kim chi ko đúng vị. Cá khô thì ỉu, ko giòn.
Gọi móm gà sốt bơ tỏi thì k thơm, ngọt như bỏ đường.
Điểm cộng duy nhất giá đỗ ổn.
Không quay lại."
Busan Korean Food,Bảo Quốc,2 sao,một năm trước,"Hôm nay mình gọi 1 phần ba chỉ cuộn nấm kim châm nướng và các món khác, mình ăn hết các món khác và đợi thêm một lúc rồi hỏi bạn nhân viên là món nướng của mình có chưa, bạn nói món nướng thường làm lâu nên mình đợi thêm. Một lúc sau có 1 …"
Busan Korean Food,Trang Hán,2 sao,3 năm trước,"Trải nghiệm siêu tệ và siêu chán ở một chuỗi nhà hàng đồ Hàn có tiếng ở Sài Gòn. 50k cho một tô mì tương đen ăn như mì tương đen ăn liền, vị bị mặn và mùi của tương đen bị át bởi mùi dầu như dầu mì tôm. Bỏ 50k cho tô mì như thế này là quá …"
Busan Korean Food,Xuân Ánh,2 sao,2 năm trước,phụcc vụ tệ lắm ạa hôm nay mình đi vào mùng 3 tết tới quán ăn với tâm trạng vui vẻ nhưng có 1 chị nhân viên mặt rất khó chịu với khách không riêng gì mình mà còn một cô gọi chị ấy 3 4 lần chị ấy ko nghe thì anh nv khác mới phục vụ thay ạ …
Busan Korean Food,Nguyen Hai Nam,2 sao,Thời gian chỉnh sửa: 2 năm trước,"nằm ở sát cầu Bông, có 2 phòng trên lầ, 1 bên dành cho ngồi bàn, 1 bên ngồi trệt. mình rất muốn ngồi bàn vì đau chân không thể ngồi trệt được nhưng mỗi lần đến nhân viên đều nhất định không phục vụ mặc dù bên kia đã khá đông người, khá …"
Busan Korean Food,Trong Huu Nguyen,2 sao,3 năm trước,Mình vô quán lúc 1h15 quán không đông nhưng nhân viên khá lơ là. Món ra chậm và thái độ phục vụ chưa tốt. Món khai vị mình rất thích ở Busan là khô cá thì bữa có bữa không.
Busan Korean Food,Janet,2 sao,10 tháng trước,"mình gọi súp bò hầm, bò siêu dai, sup còn hôi mùi bò, măng cắt miếng to bằng cái tô, khó ăn. gà chiên không xương sốt teriyaki nhiều bột, bột nhiều hơn thịt, trứng cuộn cũng không ngon. Tệ hơn những chi nhánh khác mình đi rất rất nhiều, thất vọng vô cùng"
Busan Korean Food,Chí Nghĩa Đặng,2 sao,4 năm trước,"Quán Hàn Quốc nhưng dùng tương ớt Việt Nam, không có vị Hàn Quốc.
Món chiên quá nhiều dầu, không để ráo dầu; tương ớt và mayone bỏ trong chén nhựa dùng 1 lần. …"
Busan Korean Food,Long Vu,2 sao,một năm trước,Thức ăn dở...nhưng với cái giá này cũng khó đòi hỏi đc.
Busan Korean Food,Lê Lan,2 sao,2 năm trước,"Bảo vệ dắt xe cho khách không để ý gì hết trơn, gạt chân xe khác vướn vào xe mình mà bạn k để ý. Cứ ráng đẩy lên, làm trầy hết xe mình.
Đồ ăn thì ok. Thái độ nhân viên cũng ok, mà lỡ làm vậy thì xin lỗi 1 tiếng thôi. Còn này ngó lơ."
Busan Korean Food,Trang Trần,2 sao,3 năm trước,"đồ ăn cũng oki :))) nhưng mà sao thái độ phục vụ tệ quá ạ, đồ ăn ngon cỡ nào cũng không cứu nổi ạ, mong quán xem xét lại"
Busan Korean Food,Huyền Bùi,2 sao,2 năm trước,"Đồ ăn bình thường không đặc sắc,món lên lâu,nhân viên thì ít nên mỗi lần gọi rất khó"
Busan Korean Food,phạm hiếu,2 sao,2 năm trước,"Tr mưa đem xe khách ra ngoài đậu, ướt áo mưa, ướt nón.
Quán không gian bàn cao không dọn, bắt khắt qua bàn bệt !!!!. Quá tệ..."
Busan Korean Food,Phạm Thuỳ,2 sao,2 năm trước,"Đặt món mang về giao thiếu món, gimbap thì thiếu sốt chấm. Liên hệ đến thì nhân viên toàn cúp máy trước khách"
Busan Korean Food,Huyền Diệu,2 sao,3 năm trước,"Đồ ăn tạm được, món ăn hơi ít, mik chỉ bực vì mik kêu cơm trắng với cá cơm để ăn chung hết cá cơm k báo, mang ra cho mik chén cơm trắng mik chờ mãi, mik mới nhắc nhân viên bàn mik còn đĩa cá cơm, nhưng nhân viên báo hết món, z mik kêu cho …"
Busan Korean Food,Andrey Ngo,2 sao,2 năm trước,"Quán như cái chợ, nhân viên ồn hơn khách. Đồ ăn thì lên chậm. Chán"
Busan Korean Food,Võ Hoàng Mỹ,2 sao,3 năm trước,"Đồ ăn lên chậm,
Mình yêu cầu được ngồi bàn thì nhân viên bảo chưa mở
Bắt bỏ dép mà sàn thì không sạch lắm"
Busan Korean Food,Nguyễn Vân Anh,2 sao,5 năm trước,"03/04/2021
Nước pepsi tươi mang giao mang đi bị đổ do không hàn nắp kỹ trên ly mang đi"
Busan Korean Food,My Pham,2 sao,3 năm trước,Cần xem lại thái độ nhân viên bấm bill..rất khó chịu
Busan Korean Food,Hoai Vu,2 sao,5 năm trước,Minh ghien mon an korea lam  ..nhung nay minh an o day cam thay ko ngon ..nhung phuc vu rat nhiet tinh
Busan Korean Food,Hà Phương Lương Thị,2 sao,3 năm trước,Nhân viên ở đây có vấn đề gì vậy? Họ luôn lảng tránh nếu khách hàng muốn gọi món gì đó như thể đó không phải việc của họ vậy 🤔
Busan Korean Food,Bui Toan (Flexer),2 sao,3 năm trước,Nhân viên thái độ khó chịu
Busan Korean Food,Khoa Pham,2 sao,2 năm trước,Phục vụ tệ
Busan Korean Food,Chung Tấn Lộc,2 sao,Thời gian chỉnh sửa: 3 năm trước,Đồ ăn không ngon
Busan Korean Food,Yogi,2 sao,một tháng trước,Hôm qua mình và bạn có đi ăn Busan. Đây là quán tuổi thơ của mình vì trường cấp 3 mình gần đó nên là cũng hay đi ăn. Nên đợt này dắt ny ăn thử quán tuổi thơ. Tiếc là buổi đi ăn ko như mong đợi. Canh kim chi rã đông chưa kỹ nên còn đóng mỡ ở …
Busan Korean Food,Phương Thảo,3 sao,4 tháng trước,"Vị thì ok mà đồ ăn bị nguội, có mỗi cái soup kim chi là nóng thôi"
Busan Korean Food,Nguyễn Quỳnh Anh,3 sao,8 tháng trước,"Món ngon nhất trong số các món mình gọi là cơm chiên kim chi phô mai, độ mặn vừa phải có thêm phô mai ăn rất ngon. Gimbap nên gọi loại không chiên vì loại chiên xù ăn còn dính dầu rất nhiều, đã vậy còn bị nguội. Miến trộn ngon mà hơi ít, mì …"
Busan Korean Food,Tuyết Lan,3 sao,một năm trước,"Tớ đã ăn rất nhiều lần ở busan chi nhánh LVD , đồ ăn ngon nhưng Thái Độ nhân viên không tốt, nhiều khi kêu để xin thêm kimchi nhưng nhân viên không để tâm, phải nói 2,3 lần. Bâng đồ ăn ra thì để xuống ầm ầm như dằn mặt, mặt thì luôn khó chịu."
Busan Korean Food,Hui Lee,3 sao,5 tháng trước,"Đồ ăn tạm nhưng mà mọi người cần xem lại cách phục vụ đồ ăn. Tại sao kêu salad trong tổng 5 món mà lên salad cuối cùng vậy? Salad là món ăn đầu mà, với lại khi ghi món mình cũng ghi là salad đầu tiên."
Busan Korean Food,Hạnh Mỹ,3 sao,2 năm trước,"Mình ăn ở đây cũng được tầm 4 5 lần rồi nên đây là đánh giá công tâm của mình, đồ ăn quán ngon nhưng tuỳ món, đa số những lần mình ghé đều chỉ gọi những món bên dưới ảnh. Có lần mình gọi lẩu tok thì chê nha toàn là nước chả có gì mà giá thì đắt. Mình đánh giá cao các món gà rất ngon nhen"
Busan Korean Food,Nhã Anh,3 sao,7 tháng trước,"Ăn tại chỗ không ngon bằng mua về do nhân viên ra món chậm. Mì lạnh không được lạnh, mua về có túi giữ nhiệt ăn sẽ ngon hơn. Do tụi mình có nhờ nv thêm đá cho lạnh,… đợi lâu… lúc có đá… nước hầm nhạt do đá tan. Toẹt. Muỗng còn dơ. Khẩu vị mình và bạn mình đều cảm thấy món Mặnnnnn  đặc biệt món nước: canh kim chi, mì ramen kimchi,…"
Busan Korean Food,Thanh Thanh,3 sao,6 tháng trước,"Quán ko tinh tế lắm, đi 6 người mà mang có 4 ly đá, 2 người thì đem 1 ly🥲 …"
Busan Korean Food,Tấn Tài Dương,3 sao,một năm trước,"Lần đầu tiên, món Salad đưa cuối cùng. Trong kho mình oder các món cùng lúc. Rau là phải ăn trước chứ."
Busan Korean Food,Bảo Trân,3 sao,một năm trước,"Thấy cheese ball trên menu nhìn nhon cục bự bưng ra hết hồn 😧 50k được 6cục bé tí, ăn chả có mùi phô mai nguội ngắc …"
Busan Korean Food,Tường Vi Nguyễn,3 sao,3 năm trước,"Không biết đã ăn ở Busan bao nhiêu lần, phần lớn là đến quán ăn tại chỗ hoặc đặt qua app shipper. Nay lần đầu đến quán mua mang về. Mà mọi lần ăn bên Ng Gia Trí hoặc oder gần q10 nay lần đầu ghé bên Lê Văn Duyệt này. …"
Busan Korean Food,Di Trần Tâm,3 sao,7 tháng trước,Hôm nay ăn canh kim chi có tiểu cường bây bi ở trong canh
Busan Korean Food,Hoai Tang,3 sao,9 tháng trước,"Mình ăn món canh bò hầm. Trong đó bò được hầm kiểu bò cà ri rồi bỏ vào nước canh nấm, cà rốt... Theo cảm nhận của mình thì bò và nước ko theo khẩu vị của nhau. Ngoài ra, cơm là cơm nguội, ko nóng. Thật là mất cảm xúc ngay lần đầu ghé ăn."
Busan Korean Food,Trung Le,3 sao,một năm trước,"Đồ ăn phù hợp với các bạn trẻ dưới 25 tuổi.Nhân viên phục vụ chưa được tốt,mình ngồi bàn 36 và 37,Nhân viên đem đồ ăn cho bàn mình và bàn 35 thì để đồ ăn ở 2 đầu bàn cái bịt rồi bỏ đi.đáng ra phải để đồ ăn giữa bàn mà lại để ở đầu bàn của 2 bên để tự khách đem vào giữa.bàn 35 cũng là 1 group 5-6 người"
Busan Korean Food,chut chut,3 sao,Thời gian chỉnh sửa: 2 năm trước,"Trung thành ăn xưa giờ mà chất lượng giảm xuống đáng kể. Tiếc cho 1 quán ruột của tui. Đợt trước thì ăn tương đỏ có mùi như hết hạn bị hôi dầu, nói nhân viên thì nhân viên nói tương đỏ vậy, đợt hôm nay ăn ko có mùi nữa. Đợt này ăn thì kim …"
Busan Korean Food,Tùng Nguyễn,3 sao,một năm trước,Đồ ăn ổn. Nhân viên tạm đc.
Busan Korean Food,Livy,3 sao,2 năm trước,"đồ ăn lên lâu, nhân viên phục vụ hay làm lơ. mình biết quán đông nhưng cũng nghe mình order đã ạ. xin kim chi mà cứ phải gọi mấy lần không bao giờ ghé lại chi nhánh này lần nào nữa"
Busan Korean Food,Hưng Cacao Official,3 sao,3 năm trước,"Nhân viên cần được train thêm về kĩ năng.
Có thể các bạn nhân viên mới nên chưa biết cách giao tiếp. Thái độ không tốt với khách hàng. …"
Busan Korean Food,My Thảo,3 sao,2 năm trước,"Đồ ăn cũng được nhưng mà nv phục vụ rất lâu,còn quên món r tính lộn nữa"
Busan Korean Food,Thanh Lam,3 sao,một năm trước,"đi ăn mỳ cay vào bữa trưa, topping cũng nhiều, mà ăn xong thì bị đau bụng , ban đầu chưa ăn thì k bị gì mặc dù đã ăn sáng"
Busan Korean Food,Vi Huỳnh,3 sao,5 năm trước,"Lúc trước ăn ngon, mà dạo này hơi xuống chút. Nãy ăn cá ngừ kimpap mà cơm khô ghê.
Kim chi thì chua hơn dạo trước
Nói chung bớt ngon hơn mấy đợt mình đi lần đầu"
Busan Korean Food,xuan tran,3 sao,5 năm trước,"- Không gian: sạch sẽ, bày trí chỗ ngồi gọn
- Nhân viên phục vụ tạm ổn
- Giá: trung bình …"
Busan Korean Food,Xuân Dũng Nguyễn,3 sao,5 năm trước,"Đồ ăn bình thường, nhân viên hơi bị động, khách phải gọi hoặc yêu cầu 2-3 lần mới phản hồi"
Busan Korean Food,Nguyễn Sơn,3 sao,4 năm trước,"Quá chật và đông trên lầu thì xếp bàn sát nhau ko có lối đi, ngồi xếp bằng khá mỏi chân và mau no"
Busan Korean Food,Ngọc Vũ,3 sao,4 năm trước,"Phục vụ nhanh nhẹn lịch sự, không gian cũng ổn dù hơi nhỏ, nhưng đồ ăn không ngon."
Busan Korean Food,Tramanh Nguyen,3 sao,một năm trước,- Đồ ăn thì tạm.Nhân viên thì tệ
Busan Korean Food,26_Nguyễn Thành Tiến,3 sao,2 năm trước,đồ ăn ngụôi sàn nhà dơ phục vụ lơ đãng
Busan Korean Food,Ho Ten,3 sao,3 năm trước,Bắt khách hàng mua về phải ngồi ngoài đợi lấy hàng
Busan Korean Food,Gwyneth Yts,3 sao,3 năm trước,"Giá hơi cao so với những sân lân cận ,"
Busan Korean Food,Le Nguyen Anh Khoi,3 sao,3 năm trước,Đồ ăn không đủ nóng. Nhân viên trông không thân thiện và đi dép tông.
Busan Korean Food,Phi Yến Nguyễn,3 sao,một năm trước,Bảo vệ thái độ tệ
Busan Korean Food,Manh Hung Vu,3 sao,3 năm trước,Có vài món quá mặn
Busan Korean Food,Lợi Ngô,3 sao,3 năm trước,Cũng được
Busan Korean Food,Vân Vũ,3 sao,4 năm trước,tạm được
Busan Korean Food,Lap Duong Quoc,3 sao,5 năm trước,Tạm tạm thôi
Busan Korean Food,Nhạc Trữ Tình Channel,3 sao,5 năm trước,Bình thường
Busan Korean Food,Hoàng Rin Nguyễn,3 sao,5 năm trước,Bình thường
Busan Korean Food,Thu Thu,3 sao,6 ngày trước,"Mình order lần này lần thứ 2... Chi nhánh này không ngon nha, mà note gì nvien cũng mặc kệ. Cứ làm đúng món cho xong đơn.
Hy vọng quán đừng duy trì sự hời hợt này trong dịch vụ"
Busan Korean Food,ti monkey,3 sao,2 tuần trước,"Hi vọng lần này do đầu bếp làm khác. Mình ăn mì tương đen ở đây mấy năm rồi, hôm nay ăn vị rất khác, tương đen lỏng bỏng như nước súp, còn 1 cục sốt to cô đặc trong tô mì của mình, nếu đây là quán đổi công thức thành mì lỏng như này chắc ko …"
Busan Korean Food,Hồ Văn Hiếu Trung,4 sao,2 tháng trước,"Chỗ để xe máy hơi nhỏ nhưng được cái có bảo vệ dắt dùm. Đồ ăn thì cũng chất lượng, ok đấy. Nhưng chuẩn bị món lâu, quán cũng không có nhiều chỗ ngồi, giờ cao điểm có thể hết chỗ ngồi"
Busan Korean Food,Anh Thy Trương Ngọc,4 sao,9 tháng trước,"Quán ruột của mình và bạn khi muốn ăn quán Hàn gần nhà, cũng hay đặt về nữa. Top choice của bạn mình luôn là mì tương đen và cơm trộn. Súp kim chi cũng khá ngon."
Busan Korean Food,Z Jing,4 sao,6 tháng trước,"Mình hay đặt app ăn nhưng này có qua ăn thử vẫn vậy , vẫn ngon như thường
Có điều ko gian kính mấy bé học sinh vào ăn nch ồn ào quá trời mình ráng ăn lẹ để đi đi về chắc sẽ mua mang về tiếp"
Busan Korean Food,Tuấn Long Nguyễn,4 sao,một năm trước,"Mình đi cuối tuần quán đông cho nên đợi món cũng khá lâu. Không gian quán khá nhỏ, nhân viên không quá nhiệt tình có lẽ do quán đông nên mình cũng thông cảm. Về đồ ăn thì  khá ngon, hợp khẩu vị với cá nhân mình. Có dịp mình sẽ quay lại thử thêm các món khác 👍 …"
