text,food,service,place,price
Món kho quẹt chỉ nghe mùi đường đen ... Giống kiểu nước đường nấu lên rồi ăn thôi chứ ko phải kho như mong đợi …,1,0,0,0
"Cơm lớn 35K nhưng khá ít cơm dù là cơm lớn.
Thì tất nhiên phải lấy cơm thêm và tính tiền thêm.
Vì vậy không thực sự là cơm lớn. Về lượng chỉ bằng cơm nhỏ.
Đánh giá trung bình , bình thường. Nhưng sẽ không quay lại ăn nữa.",1,0,0,1
Món ăn tạm ổn… giá thành cao… mọi thứ khá đắt đỏ … có thể do chi phí mặt bằng … nhưng sẽ ko ghé phú quốc thêm lần nào nữa,3,0,0,1
"Giá đắt, chất lượng đồ ăn ở mức chấp nhận được.",1,0,0,1
"Cơm ngon nhưng giá khá chát, 1 phần 130k cho dĩa cơm gà góc 4.
Cơm gà xé 65k, cơm lòng hấp 50k",2,0,0,1
"Cơm gà xé mà xé cả xương, giá 60k dĩa
Nhìn chung giá khá cao
Đặc biết có sốt mỡ gà ăn kèm cơm nóng khá béo và lạ",3,0,0,3
Đến quán vì vô tình đi trên đường thấy…quán đông nhưng dịch vụ còn chưa tốt..gọi mấy niêu cơm mà chắc do nhân viên quên nên đợi mãi (nhắc mấy lần mới mang ra),0,1,0,0
"Cơm Hội mà ăn buổi tối cảm tưởng như ăn cơm niêu... Trung Quốc.
Ngon bình thường. Quán chật chội và không thoáng.",3,0,1,0
Mình đã thử nhưng có lẽ ở Quy Nhơn có nhiều sự lựa chọn hơn,0,0,0,0
"Món ăn thì cũng được nhưng quán có thể xem lại giá cả 1 chút,  ko phù hợp với những người có thu nhập trung bình",3,0,0,1
"Không gian xưa mang lại cảm giác ấm cúng, nhân viên phục vụ nhiệt tình. Các món ăn truyền thống ăn ở mức vừa phải.",3,2,0,0
"Đồ ăn không ngon, thịt mỡ",1,0,0,0
"Đồ ăn chán, món kho tộ không ngon.",1,0,0,0
Đồ ăn thì cà bị ủng và cá nấu ko đc thấm và nhân viên thì thân thiện nhưng có một bạn nhân viên khi mình đá chúng chân bàn bạn ấy còn liếc mình giá thì khá cao nói chung tạm,3,2,0,1
"Giá cả hợp lý nhưng đồ ăn bình thường, không có gì đặc biệt.",3,0,0,2
"Nhà mình đi 4 ng vào trưa cn
Quán khá đông do đó các bạn phục vụ rất chậm và nếu kêu thêm thì cũng hỡi ơi chờ đợi. …",3,1,0,0
"Thức ăn vừa miệng nhưng thái độ phục vụ khá tệ. Nhân viên phục vụ như hối khách, cứ nói mỉa mỉa như đòi khách gọi thêm món",2,1,0,0
Hôm 10/8/2017 theo lời quảng cáo trên nên ghé quán dùng thử và có đôi lời nhận xét thế này: …,0,0,0,0
"Đánh giá chung về đồ ăn cũng bình thường không đặc sắc lắm. Menu nhiều món những ko thấy món riêng đặc trưng của quán. Quán sạch sẽ, phục vụ ổn",3,2,2,0
"Quán đông và ko gian chật. Staff từ quản lý đến phục vụ bàn thì cộc lốc cũng ko lịch sự cho lắm, nói chuyện trỏng không.",0,1,1,0
Chất lượng ngon nhưng triết lý kinh doanh đã bị thay đổi. Thích hợp cho người có tiền.,2,0,0,1
"Cơm gà, bitter là đặt biệt nhất. Quán rộng,phục vụ tận tình, giá cả hợp lý.",2,2,2,2
Cơm gà ngon. Rẻ. Phục vụ nhiệt tình. Không gian cần rộng và thoáng hơn.,2,2,1,2
"quán sạch sẽ, giá hơi cao, bò nhiều dầu, mỡ, thịt bò việt nên dai, có nước sốt mật ong ngon, hành ngâm, cà rốt ngâm cũng ok.",3,0,2,1
"Quán nhỏ nhìn cũ, giá mắc, thái độ phục vụ kém vui, đồ ăn đối với mình ko ngon, gà khô cứng",1,1,1,1
"Vị trí đẹp, quán nhỏ, lúc nào cũng đông. Nhưng khẩu vị không ngon lắm.",1,0,3,0
"Một công thức đơn giản. Món ăn này rất ngon, có lẽ là nhờ thịt gà.",2,0,0,0
"đông quá, các bạn nên kiếm 1 quán dự trù phòng khi hết cơm hết chỗ nha",0,0,1,0
"Mình người địa phương, hôm bữa vào có vẻ ăn mặc giống dân du lịch nhưng có vẻ nhân viên nghĩ mình ko phải local nên lấy giá gần như gấp đôi?? Thiết nghĩ nên để menu rõ ràng thì ok hơn :) còn cơm gà thì vẫn ngon và ổn",2,3,0,1
Hải sản nhiều và giá cũng thuộc hàng top!,2,0,0,1
nhà hàng cơm niêu nhưng lên có tô cơm mà lâu ơi là lâu,0,1,0,0
"Đồ ăn không ngon, phục vụ cũng tệ.",1,1,0,0
Quán phục vụ rất lâu,0,1,0,0
Món hơi ít. Cơm bị khô.,1,0,0,0
Nhìn chung thì nơi này khá đẹp. Tôi không biết là do đang mùa thấp điểm hay là do chúng tôi không may mắn. …,0,0,2,0
"Có rất nhiều hải sản tươi ngon, nhưng cách chế biến chỉ ở mức trung bình, và dịch vụ cũng tầm thường.",3,3,0,0
"Đừng phí thời gian đến chỗ này, đồ ăn không ngon, và hải sản ôi thiu đã khiến tôi bị ngộ độc thực phẩm, lần đầu tiên trong suốt kỳ nghỉ ở châu Á của tôi.",1,0,0,0
Không gian rộng. Đồ ăn bình thường,3,0,2,0
"Nơi này cũng tạm ổn, không sạch sẽ như mong đợi. Giá cả phải chăng và cũng ổn.",0,0,1,2
Cơm gà thật là ngon ! Mình thích lắm  !,2,0,0,0
Cơm bình thường.  Không dở cũng k nói là ngon,3,0,0,0
Cơm trong món ăn của chúng tôi có vẻ không tươi,1,0,0,0
Cơm cũng tạm được thôi!,3,0,0,0
"Bưng nhầm đồ ăn cho mình, đúng cái loại đắt ko ngờ",0,1,0,1
"Nhân viên phục vụ kém , không niềm nở với khách hàng , thái độ khoing chuyên nghiệp",0,1,0,0
"Ngon, phục vụ tận tình, giá ok",2,2,0,2
"Quán có mùi hôi ẩm đặc trưng, rất khó chịu. Nhân viên ko nhiệt tình.",0,1,1,0
Đồ ăn ngon và sạch sẽ hơn những nơi có giá tương tự.,2,0,2,0
"Cơm hơi nguội và đồ ăn cũng bình thường nếu không muốn nói là không được ngon. Canh rau chỉ bỏ rau và chan nước nóng vào, rau còn chưa chín mà xanh lè chả ra cái vị gì.",1,0,0,0
Đi wc như chui qua cái quần ah,0,0,1,0
"Đồ ăn thì tầm thường, dịch vụ thì chậm. Tuy nhiên, vị trí thì tuyệt vời vì nằm cạnh biển! Tuy nhiên, hãy chú ý đến các đánh giá, vì dịch vụ có yêu cầu đánh giá để đổi lấy trái cây.",1,1,2,0
đồ ăn mắc. cơm chiên hải sản 190k mà bạn nào tiktok review 100k. thấy review rẻ mà ko hề rẻ,0,0,0,1
Do hay đón khách đoàn nên nếu vô chung lúc có xe khách là đồ ăn rất lâu. Đồ ăn khá ổn,3,1,0,0
"Nghe review đi mà mình thấy đồ ăn ko ngon, ko có phần nhỏ cho 2 người. Cá ko tươi",1,0,0,0
"Có vẻ như họ không hiểu tiếng Anh. Tuy nhiên, họ không phục vụ bia trong cốc có đá cho tôi và tôi phải hỏi lại họ. Cơm trắng nấu bằng nồi đất cũng rất khô.",1,1,0,0
"Phục vụ ok nhưng có điều thức ăn ko ngon, cơm chiên hải sản khô và nhạt, cháo hải sản không có mùi vị, lạt nhách luôn, canh chua cá bop quá ngọt, mực sữa tạm ổn. Nói chung là ko trwr lại do đồ ăn không ngon.",1,1,0,0
"Đồ ăn tạm được, phục vụ chậm, cần cải thiện..",3,1,0,0
"Quán phục vụ hơi chậm, món ăn tạm được",3,1,0,0
Quán ăn ngon chất lượng phục vụ tốt,2,2,0,0
Đến đây để thưởng thức hải sản.,3,0,0,0
"Thức ăn ngon, giá cả hợp lý.",2,0,0,2
"Đồ ăn khá ổn và nhân viên “tạm ổn”. Mức giá rẻ, 2 người 3 món chỉ gần 250k",3,3,0,2
"Không gian được, thái độ phục vụ bình thường. Lần đầu đến đc nhận niêu cơm cũ , nói nhà hàng và đc đổi niêu cơm mới. Đồ ăn bình thường.",3,3,3,0
"Thức ăn khẩu vị tạm ổn,giá cả chưa tương xứng,quán có không gian rất ngột ngạt và nóng bức đặc biệt là buổi trưa,phục vụ chậm chạp,đến một lần là sợ .",3,1,1,1
"đồ ăn ngon, nhân viên 1đ,canh chua có tóc gọi nhân viên thì thái độ hời hợt rồi trả lời “KHÔNG BIẾT”",2,1,0,0
"Quán rộng, giá hơi đắt. Thức ăn được chứ kg quá ngon",3,0,2,1
"Đồ ăn thì thực sự ""tầm thường"". Trải nghiệm độc đáo với đủ loại cá khác nhau, và nhân viên phục vụ rất tốt, nhưng đồ ăn chỉ ở mức tạm được.",1,2,0,0
"Món ăn cũng tạm,nấm bị hư có vị chua",1,0,0,0
"ko ngon như mình nghĩ, đợi lên món lâu.",1,1,0,0
Sạch sẽ đẹp thoáng mát cơm ngon phục vụ nhiệt tình giá hợp lý,2,2,2,2
"Lần đầu mình ăn tại đây, quán rất đẹp rộng rãi và sát biển, nhân viên chuyên nghiệp và nhanh, nhưng đồ ăn không tươi, từ cá đến mực sữa, mình thực sự góp ý mong quán quan tâm đến chất lượng ạ",1,2,2,0
"Sau khi lau bằng khăn giấy, mặt bàn đen kịt. Cá vẫn còn dính bùn. Súp thì như chưa được rửa sạch, chẳng thấy thịt cua đâu cả.",1,0,1,0
Cơm ngon . Hợp khẩu vị . Tính tiền theo miếng gà. Ăn mấy miến tính tiền mấy miến,2,0,0,3
"Đồ ăn bình thường, gà toàn thịt trắng, giá cũng không rẻ",3,0,0,1
"Thực tế thì quán khá nhỏ. Cơm gà bình thường theo cảm nhận cá nhân. Không gian quán bé, chật bí. Nói chung ăn cho biết chứ không ngon",3,0,1,0
"Cơm ngon ok nhưng quán đông, phần cơm 55k khá mắc. Không gian chật trội và siêu hầm. Đợi tầm 15-20p mới có đồ ăn 🥲 …",2,0,1,1
Đắt đỏ và ăn bình thường,3,0,0,1
Không biết ngày xưa như thế nào chứ bây giờ mình tới ăn no cũng bình thường không có j đặc biệt,3,0,0,0
Giá cả Khá đắt so với chất lượng.,0,0,0,1
"Lần này ăn muộn , xếp hàng mãi làm khách cuối cùng vì hết cơm
Ko biết có phải ăn cố nên ko đc ăn đúng cơm
Chuẩn nên lần này hơi thất vọng vì k đc ngon như những lần trước :) …",1,1,0,0
"Không có giấy khô để lau muỗng, đũa là điểm trừ.",0,0,1,0
Gần ngã tư Thống Nhất & Tô Vĩnh Diện,0,0,3,0
"Cơm không ngon, thịt gà rời rạc, k thấm thía chút nào, để gọi là đặc sản thì chấm 5/10.",1,0,0,0
"Cơm rất ngon và giá cả phù hợp, mặt bằng chật hẹp, nếu mở rộng hơn thì tốt.",2,0,1,2
"Cơm ăn ngon,món ăn không có gì đặc biệt lắm,nhưng nước dùng khá ngon và dễ ăn,nhân viên phục vụ nhiệt tình,chu đáo,quán hơi bé nên hơi chật,đến muộn sẽ phải đợi vì k có chỗ ngồi.",2,2,1,0
"Đúng vậy, đó là phong cách địa phương, cơm gà địa phương rất ngon. Quán sạch sẽ. Thật tuyệt khi được trải nghiệm không khí địa phương đích thực. Nói chung là tốt 👍🏻",2,0,2,0
"Cơm bình thường, thực sự không có gì nổi bật, du lịch đến đây thì thử một lần cho biết. Mức giá thì ổn với khu du lịch. Quán đông mà không gian quán thì hẹp quá nên là hơi nhộm nhoạm mà sắp mãi mới được chỗ ngồi.",3,0,1,3
Cơm thì ăn tạm được. Còn gỏi gà thì quá chán nhạt thếch.,1,0,0,0
"Quán đông, gà là loại gà già đẻ nhiều lứa, chờ chỗ ngồi rất lâu do tết. Cơm rời rạc hơi sống.",1,1,0,0
"Thấy review vào ăn thử, kết quả k ngon như lời đồn. Cơm rắn cảm giác như cơm nguội, quán chật chội. Tuy nhiên phục vụ khá nhanh",1,2,1,0
Gà ăn ngon. Tuy nhiên không hợp khẩu vị người bắc vì cho rất nhiều bột ngọt,3,0,0,0
"Không gian hơi chật chội, đồ ăn hơi mặn mà... Dịch vụ OK. Khách đông.. 🌺 …",1,2,1,0
Không ngon lắm và hơi đắt,1,0,0,1
Các món cơm gà ... ok,2,0,0,0
"Đồ ăn oke, cơm canh vừa miệng.
Giá 60 cành cho 1 dĩa cơm hơi cao.
45k-50k tg xuyên ủng hộ",2,0,0,1
Bữa tối khá no căng bụng tại gà hai chùa tuy có phần ít hơn xưa do dịch covid 19.,2,0,0,0
"2 món đặc sắc đảm bảo bạn sẽ thích "" cơm gà rô ti và bitter.",2,0,0,0
"Đồ ăn được. Cơm gà khá ngon, không nên dùng món beef steak",2,0,0,0
"Gọi đồ ăn lâu. Gọi nhân viên, nhân viên lơ luôn.",0,1,0,0
"Cơm gà ngon, bò mềm, có nước sốt bò và bơ ngon",2,0,0,0
Hôm nay 8/3/2020 Ăn bò bít tết ở đây 160K/Phần mà dai quá. Nhai không nổi,1,0,0,3
"Món ăn nhiều dầu.
Thịt bò dai.
Giá hơi mắc.",1,0,0,1
Đồ ăn khá ngon nhưng phục vụ lâu và chưa sạch,2,1,1,0
"Gà chiên hơi xác, nên chọn gà luộc.",1,0,0,0
"Giá đồ rất cao.
Đồ ăn trung bình.",3,0,0,1
Ngon nhất là món salad trộn,2,0,0,0
Chi co com ga la duyet thoi may mon khac ko nen thu. Gia hon muc binh dan...,3,0,0,2
Beefsteak thì ngon nhưng cơm gà  quá béo,3,0,0,0
Món ngon nhưng giá quá cao.,2,0,0,1
"Chất lượng tạm được, không bảo đảm vệ sinh",3,0,1,0
"Vị trí thuận tiện, dễ tìm, dịch vụ tốt, đồ ăn ngon. Giá cả hợp lý.",2,2,2,2
Thời xưa quán này nổi tiếng ở  Nha Trang,0,0,3,0
"Ưu điểm: Vị ổn. Nhược điểm: Mùi hơi nồng ngay khi vừa bước vào.
Họ không chấp nhận thẻ tín dụng. ㅠㅠ. Thêm nữa, họ còn tính thêm thuế. Tôi không hiểu mức thuế 4,5%.",2,0,1,1
Không phải là sở thích của tôi,3,0,0,0
"Đồ ăn ok nhưng đắt so với giá.
(55k-120k)",2,0,0,1
"Cơm nguội, gà khô nên mình thấy ko hợp khẩu vị mình lắm",1,0,0,0
Ăn cũng được mà giá hơi đắt,2,0,0,1
"Cơm ngon, vịt cũng khá ổn tuy nhiên giá hơi cao ( 60k/ dĩa - bù lại thịt nhiều), đặc biệt ko có súp nên ăn dễ ngán",3,0,0,1
"Mình đi ăn cơm gà với giá 140k/phần nhưng cảm thấy chưa thật sự xứng đáng. Phần gà hơi ít, có khi chỉ được phần phao câu hoặc cánh, chưa phải miếng đùi ngon. Thịt gà mang ra thì hơi nguội, ăn chưa được ngon miệng. …",1,0,0,1
"Không quá nổi bật so với các quán cơm gà khác ở Nha Trang
Giá hơi cao so với mặt bằng chung.
Nên trải nghiệm!",3,0,0,1
Cơm ngon phục vụ cũng ổn,2,3,0,0
"Không tệ lắm, nhưng cần cải thiện thái độ phục vụ.",0,1,0,0
"Cơm gà luộc/chiên, ko xuất sắc, giá cao (140k/phần, Tháng 2/2026) ko xứng đáng.
Gạo nấu cơm thì ngon, ko tệ như nơi khác. Đây là điểm cộng.
Đậu xe okay, ko thoải mái nhưng vẫn có chỗ nếu vắng. …",3,0,3,1
Phục vụ cực kỳ lâu.,0,1,0,0
Chợ bán hoa quá mắc,0,0,0,1
"Năm sao, cộng thêm hai đồ uống miễn phí 😅 Vậy là 5 sao rồi!

Thức ăn được chuẩn bị sẵn rồi để ngoài; khi khách gọi món chiên, họ sẽ cho vào …",2,0,0,2
"nhân viên quán khá chậm chạp , đồ ăn ko hợp vị mình lắm khá nhạt  chan hết 1 vá nước mắm mới ăn dc",1,1,0,0
"Đồ ăn bình dân,đa dạng",3,0,0,0
"đồ ăn ở mức tạm chấp nhận, chủ quán nhiệt tình, nhân viên hơi láo nháo",3,3,0,0
Đi đường ăn cũng tạm,3,0,0,0
"Thức ăn ngon, bác chủ quán nhiệt tình",2,2,0,0
Bạn nên ghé một lần để came nhận và đánh giá,0,0,0,0
"Quán tuy hình thức không sang, nhưng thức ăn ngon , sạch, phục vụ chu đáo, tận tình.",2,2,1,0
"Đồ ăn ngon , nhưng quán buôn bán "" khá lạ "" người đến trước vẫn chưa có đồ ăn , thì người đến sau vừa vào quán thì đã có",2,1,0,0
Khá là ổn nhưng đi buổi tối chill hơn,0,0,2,0
"Cafe sân vườn bình dân. Có ăn sáng. Sáng sớm đông khách, thưa dần đến chiều tối thì nghỉ bán do đường vắng",3,0,3,0
Rất ngon hợp túi tiền,2,0,0,2
Thức ăn cũng vừa miệng. Nếu công khai giá là được,2,0,0,1
"Địa điểm thì ngay trong phố, đậu xe cũng ổn, hên xui nhưng ko đến nổi khó đậu ô tô. …",0,0,3,0
"Đồ ăn ngon tươi, giá rẻ, chỉ bất tiện là khách quá đông.",2,0,1,2
Giá và đồ ăn ổn.,3,0,0,3
Món ăn không ngon lắm,1,0,0,0
"Tạm ổn, chất lượng/giá cả nhìn chung khá tốt.",3,0,0,3
Món ăn ngon..  không gian tốt,2,0,2,0
"Làm nón ăn nhanh
Giá hợp lý
Ăn được",3,2,0,2
Phù hợp cho việc đặt cơm văn phòng,0,0,0,0
"Sạch sẽ, phục vụ nhanh nhẹn. Giá cả hợp lý.",0,2,2,2
"Cơm ngon ,đồ ăn hơi ít ,giá cả hơi cao.",3,0,0,1
"Ăn cho có ăn, cũng là cơm nhưng món nấu ko chỉnh chu, có một nước kho, bếp lại cho tóp mỡ riêng vào nên khô và cứng lắm. …",1,0,0,0
"Quán ko gian đẹp, đồ ăn ngon, giá hơi cao nhưng vẫn hợp lý. Chỉ có phục vụ là ko có tí thiện cảm.",2,1,2,1
"Thích:
1. Không gian quán ok, ngồi thoáng mát.
2. Chỗ đậu xe ok. Nhân viên phục vụ tốt. …",0,2,2,0
"Rất ngon, nhân viên rất chu đáo. Nhưng họ ít nói và ít cười quá.",2,3,0,0
"Bò lúc lắc thì dai, cứng. Cơm thì khô. Sườn mặn mặc dù đã có ăn với cơm. Thái độ nv ko nhiệt tình. Ko phù hợp với khẩu vị của gđ",1,1,0,0
"Gạo không được thơm, kiểu như gạo cũ mặc dù mới mở niêu ra thì có mùi thơm nhưng không phải của gạo.
Một niêu cơ thì cháy có thể gần 1/2, có chan canh thì mới ăn được phần cháy. …",1,0,0,0
Ăn uống tạm được không khí cũng thoáng đậu xe bên lề đường,3,0,3,0
"Đồ ăn cũng bình thường... Vị ổn ko đặc sắc. Tôm không tươi lắm, và cách chế biến chưa đặc sắc. Món ổn nhất là heo rang cháy cạnh. Decor ổn, không gian ok lịch sự không ồn ào. Nhân viên lịch sự dễ thương, gần gũi kiểu miền Tây.",3,2,2,0
"Quán cơm niêu này ngon, lịch sự, không ồn ào, thích hợp cho các gia đình, hoặc các đối tượng đi công tác tại TP Rạch Giá",2,0,2,0
"Đồ ăn ngon nhân viên nử mặt khó chịu chất là bà con với chủ quán nên mặt hơi hách,nhân viên nử đeo mắt kính",2,1,0,0
"Thức ăn nấu ngon nhưng không hấp dẫn, không gian thoáng mát sạch sẽ, chỗ đậu ô tô, nhưng phục vụ chậm rất khó chịu !!",2,1,2,0
"Gà đùi 45k
Điểm cộng
- dĩa cơm đẹp mắt …",2,0,0,1
Cũng tạm cho phần cơm gà xé mình thấy cũng hơi ít chắc do bớp với hành chung 1 thâu và đĩa của mình là đĩa cuối nên thấy hơi ít😀 …,3,0,0,0
"Quán nhỏ,  ăn tạm được",3,0,0,0
Có lẽ là quán cơm lớn nhất An Khê nên các buổi trưa rất đông khách. Nếu không đặt trước thì sẽ phải chờ thật lâu. Nhưng món ăn ngon và không đắt,2,0,0,0
Chất lượng món ăn ko tương xứng,1,0,0,0
"Đồ ăn thì bình thường, không quá ngon cũng không quá dở. Giá cả thì khá cao so với chất lượng đồ ăn.",3,0,0,1
"Mì xào Hải sản 95k
Coca 17k",0,0,0,1
"Bánh xèo ngon đáng tiền, pv tốt còn những món về cơm niêu vừa dở vừa mắc",2,2,0,2
Uống trà đá 1 ca 20 ngàn...,0,0,0,1
"1. Vị trí: Quán nằm ở vị trí thuận tiện, có chỗ đỗ ô tô. Mình đi quán 1 còn cn 2 đi ngang thấy hơi vắng.
2. Món ăn: Bán đa dạng món chứ không hẳn là cơm niêu thôi. Đồ ăn nấu khẩu vị tạm …",3,0,2,0
Ăn tạm được . Giá hơi cao,3,0,0,1
"Chủ quán vui vẻ, sạch sẽ, cơm ngon, có chỗ đậu xe. Giá cả phải chăng!",2,2,2,2
Quán này để ăn cơm niêu mình thấy ko hợp. Còn ăn nhậu hải sản thì ok,3,0,0,0
"Quán nhìn không được về sinh lắm
Mình ăn 2 món gồm 1 luộc 60k và 1 gà roti nhỏ 40k
- gà luộc hơi khô chắc do để lâu …",1,0,1,1
"Cũng bình thường. So với Gà 9' hoặc Mạnh Hoạch thì không bằng. (Quan điểm cá nhân). Gà không chắc thịt, tẩm ướp nhiều.",3,0,0,0
"Thật sự ăn rất bình thường, bữa nay nhà mình order hai phần cơm gà luộc, cơm ít, gà thịt tương đối chắc, nhưng thiếu vị. Ăn tạm ổn, không có gì đặc sắc. Giá cao so với các quán khác so với khẩu phần được phục vụ",3,0,0,1
Quán cơm ăn okay nhất Kon Tum rầu! Đc món cá suối kho tộ ngon!,2,0,0,0
"Quá mặn, anh chàng nhận đơn hàng hơi khó tính, quên đơn hàng, giao sai đơn hàng, sai món ăn, không hề xin lỗi... giá cao, khác hẳn giá dành cho người địa phương.
Không nên đến đây.",1,1,0,1
"Cơm gà roti bị khô, dĩa nhỏ hơi ít gà, dĩa trong hình là dĩa lớn",1,0,0,0
Mua về ăn thấy chất lượng tạm,3,0,0,0
"Trước thì mình hay mua do ăn ok phục vụ nhanh,cũng cho nhiều đồ ăn, mà dạo gần đây quán đông khách quá hay sao mà đồ ăn ít dần.",3,2,0,0
Ăn trưa ở đây. Canh bầu nấu tôm rất đậm đà và cá chiên giòn.,2,0,0,0
Giá cả địa điểm du lịch nên hơi cao. Dịch vụ tạm ổn,0,3,0,1
"À, đó là một nhà hàng tôi ghé qua khi đi ngang qua.

Nó chỉ là một quán ăn địa phương, nhưng giá cả không hề rẻ. …",0,0,0,1
"Không phải là một nơi tồi, nhưng có một vài điểm cần lưu ý.

* Họ không mang khăn ăn ra bàn khi tôi yêu cầu - họ mang khăn ướt với một khoản …",0,1,0,0
"Cơm gà ngon, gà tươi",2,0,0,0
Có ăn Gia Vĩnh vài lần ở vaig điểm khác nhau nhưng vẫn không có ấn tượng đặc sắc gì cho lắm.,3,0,0,0
"Giá cả hợp lí, thích hợp cho gia đình và bạn bè dùng bữa,",0,0,0,2
Nói về cơm thì mình thấy cũng tạm được không quá ngon. Nhưng nói đến vệ sinh thì mình thấy cực tệ. Cảm giác quán khá bẩn và nhân viên ít khi dọn dẹp. Quán nên xem xét lại vấn đề về vệ sinh.,3,1,1,0
"Đến trước thanh toán xong , có vài bạn vào sau đặt món thanh toán sau . Lại nhận trước đi trước ( cùng món chứ ko phải khác món ).",0,1,0,0
Cơm thì ngon nhưng hôm nay mua 1 phần cơm sườn chiên giòn thì chờ tận hơn 10ph mới có. Lí do là sườn cần chiên. Trong khi đó cứ có ng vào là có cơm ngay,2,1,0,0
"Đồ ăn dễ ăn, nhân viên trẻ năng động , quán ăn ko sạch bụi bặm , toilet bẩn , không có giấy vs cho khách , bàn ghế dơ bẩn bụi lẫn dầu ăn cũ đen xì ,",2,2,1,0
"Phần ăn nhiều, mình ăn ko hết
Mì xào giòn quán này làm tầm bậy rồi…mì xào giòn phải chiên phồng lên, quán làm như mì tôm trẻ em ấy, ăn rất kỳ…giá hơi cao",1,0,0,1
"Tôi đã đặt giao hàng.

・Tôi đã mua cơm gà xé (53.000 đồng) (khoảng 267 yên) …",0,0,0,0
"Hương vị cũng tạm được!

Giá cả cũng hợp lý!",3,0,0,2
"Quán cũng tạm được, nhưng không xuất sắc lắm. Mì đóng hộp... Bia ngon. Phục vụ tuyệt vời. Nhân viên phục vụ rất nhiệt tình. Có thể tôi sẽ quay lại nếu không tìm được món nào ngon hơn))",3,2,0,0
Vì đây là nhà hàng phục vụ khách du lịch nên giá cả hơi cao một chút.,0,0,0,1
Cơm thịt bò gần như không có thịt. Lý do duy nhất nó được 3 điểm là vì có mì xào hải sản.,1,0,0,0
"Trong số các nhà hàng địa phương, quán này ngon nhất. Tuy nhiên, dịch vụ lại tệ nhất. Họ nói rằng họ không phục vụ đồ ăn. Hóa đơn lại bằng tiếng Việt, khiến việc đối chiếu đơn hàng trở nên khó khăn.",2,1,0,0
"Giá cao so với một quán ăn thông thường. Mì không ngon lắm, nhưng phở thì tạm được. Không có khăn giấy.",1,0,1,1
Đĩa của tôi có những nguyên liệu vốn dành cho món ăn của chồng tôi. Cảm giác như mọi thứ đều được nấu trong cùng một nồi. Nước ép trái cây tươi được pha với sữa có đường. Thật tiếc là tôi không thể giới thiệu quán này.,1,0,0,0
Nhà hàng tuyệt vời! Tôi ghé thăm vì tôi mê mẩn món bún gạo.,2,0,0,0
"Tôi đến đó vì nó nằm ngay trước khách sạn, nhưng nó không thực sự hợp khẩu vị của tôi. Có quá nhiều lựa chọn, và có rất nhiều thứ tôi không thể mua được.",1,0,0,0
"Tôi tình cờ đi ngang qua và quyết định thử. Lẽ ra tôi nên xem đánh giá trước khi vào... Hương vị chỉ ở mức tạm được; đủ ngon để ăn nhanh khi đói. Khi thanh toán, tôi thấy giá khoảng 10.000 won... Cũng... ừm...",3,0,0,1
Hương vị miền trung cơm ngon và ngọt,2,0,0,0
"Một quán ăn nhỏ nằm trong đường nội bộ, quán không có chỗ đậu xe và nhân viên trông coi. Thức ăn trung bình, vệ sinh sạch sẽ.",3,0,2,0
Gà ta nhưng thịt không dai. Soup ngon,2,0,0,0
"Cũng tạm được, không ngon lắm. 55.000, vì vị trí nên đồ ăn hơi đắt hơn nhà hàng địa phương. Tôi đã ăn cùng món ở nhà hàng làng, chỉ 30.000, và ngon hơn, và súp gà miễn phí của họ cũng rất tuyệt.",2,0,0,1
"Nhân viên khá nhiệt tình và chuyên nghiệp, có thể do khẩu vị gia đình, nhưng đồ ăn thấy nấu chỉ ở mức 6/10.",1,2,0,0
"Đồ ăn phục vụ chậm, bát đĩa mang ra mẻ sứt tứ tung. Đồ ăn bth không ngon mà giá thì ko rẻ đâu 🥲 …",1,1,0,1
"Quán sạch, đồ ăn ít so với giá, phục vụ món ăn chậm",3,1,2,1
"Cơm niêu nóng nhưng ko có cháy . Món cá ngừ sốt cà ngon , ko biết có phải cá ngừ đại dương ko nữa . Món cá cơm khô rim cũng ngon .",2,0,0,0
"Đồ ăn ngon, phục vụ nhanh, di chuyển bằng taxi hơi bất tiện vì đợi lâu",2,2,0,0
"Thiết kế, bàn ghế, trang trí đẹp tuy nhiên món cá (cá cơm kho) dường như là đồ đông lạnh ăn không ngon",1,0,2,0
Họ phục vụ các món ăn Việt Nam. Họ nấu cơm trong nồi đất. Đồ ăn khá ngon.,2,0,0,0
"Giá hơi đắt, đồ ăn cũng bình thường mà ăn cũng k ngon",1,0,0,1
"Phục vụ kiểu đuổi khách, gọi món không có nhưng ko báo khách.",0,1,0,0
"Riêng món cơm ngon.
Phần đặt món và phục vụ chậm
Bàn mình bị quên món đặt",2,1,0,0
"Không gian quán tạm ổn mà đồ ăn nấu bình thường, giá tầm trung",3,0,3,3
Đồ ăn chưa thực sự hấp dẫn. Không có mùi vị đặc trưng.,1,0,0,0
"Cá nhân mình thấy rất dở, gà kho cứng, tôm rim nhạt",1,0,0,0
"Quán nấu dở, mực cháy tỏi toàn tỏi k, mực thì khô khốc, làm đồ ăn lâu",1,1,0,0
Cơm ngon nhưng phục vụ thái độ không hiếu khách.,2,1,0,0
Phục vụ tốt. Thức ăn trung bình. Giá hơi cao.,3,2,0,1
"Không gian ấm cúng, nhân viên nhiệt tình giới thiệu món ăn!",0,2,2,0
"Cơm niêu hơi cứng, nếu giòn hơn chút nữa thì sẽ rất ngon.",1,0,0,0
