,rating,text,word_count
9675,4 sao,"Tổng thể ok. Đi 3 người kêu 1 lẩu nhỏ & topping là no cành hông.
Nước lẩu ngọt kiểu umami hay nói trắng ra là bột ngọt.
Ngồi trên lầu mát mẻ, thoáng mát.",35
9676,1 sao,"Quán đông khách nhưng chất lượng phục vụ khách hàng của nhân viên quán cần coi lại. Mình tới trước nhưng lại phục vụ người tới sau. Nói nhân viên thì nhận được 1 cục bơ. Lên món thì cũng vậy, người tới sau luôn có trước. Trong khi tới trước ngồi chờ, gọi nhân viên order cũng kêu ngồi chờ. Không bao giờ ghé lại.🙏🙏🙏",66
9677,5 sao,"Đi hai người kêu 1 lẩu và 1 đĩa bog viên chiên, thịt bò hơi nhìu mỡ, ăn hơi ngán nói chung ổn",23
9678,1 sao,"Vào không ai đến order dù có kiu qua thì cứ nói bạn khác sẽ qua ,gọi 5 6 lần ngồi đợi 15 20p chỉ có câu đợi em xíu rồi không ai qua",34
9679,5 sao,"5 người kêu cái lẩu 320, topping có nạm, gân, đuôi và đậu hủ trắng, 4 vắt mì, kèm cải thảo hành lá và rau má.
Nước lẩu ngon, hợp vị của mình. Không gian quán thoáng mát, đặc biệt khu trên lầu
Món bò viên chiên ăn khá ngon
👉🏻 Món ăn 4/5
👉🏻 Nhân viên 4/5
👉🏻 Không gian 5/5",62
9680,1 sao,"Đồ ăn thì cũng tạm, thấy ko bằng lúc trước. Mà mình ăn thì nói chung cũng vẫn thấy ổn hơn chỗ khác. Chỉ có 1 điều khiến mình vô cùng khó chịu bởi thái độ phục vụ của 2 bạn nam trên lầu. Đặc biệt là thái độ của bạn tên Huy mặc áo đen ốm ốm. Mình gọi bạn đến để oder thêm món thì bạn lườm nguýt từ xa rồi tiến lại gần với vẻ mặt quạo quọ như kiểu ko muốn phục vụ. Gọi món và thêm chén nước mắm chấm thì ăn gần hết nồi lẩu vẫn chưa mang lên, bực quá mình tính tiền bỏ món luôn để đi về. Mình muốn nhấn mạnh ở đây là cách phục vụ của quán càng ngày càng tệ, như kiểu khách đông nên ko cần khách vậy á. Với giá thành này mình sẽ ưu tiên những quán khác có thái độ phục vụ tốt hơn và ko bao giờ dắt bạn bè mình quay lại đây ăn nữa. Vô cùng thất vọng",177
9681,1 sao,"bán app mà đợi tài xế đến kêu tài xế cho xem món ròi mới vô làm, quá tệ",19
9682,1 sao,"Nhân viên thái độ, dịch vụ không tốt, hết chén thì nói khách 1 câu, chứ ko phải để khách đợi lâu rồi quay ra quát vào mặt khách ""HẾT CHÉN RỒI, BỌN EM LÀM VIỆC HẾT CÔNG SUẤT RỒI""
QUÁ TỆ",42
9683,5 sao,Quán chỉ có chuyên lẩu bò. Ngonnn,7
9684,5 sao,trải nghiệm lẫn tầng trên và dưới thì thấy bạn nữ ở dưới làm nhiệt tình oke hơn bạn nữ trên nhiều bảo vệ nhiệt tình,26
9685,5 sao,"Đồ ăn ngon, bò không bị dai, mềm, topping tương đối",11
9686,5 sao,"View thoáng mát, quán sạch sẽ, phục vụ nhiệt tình. Đồ ăn khá ngon, giá hợp lý. Sẽ giới thiệu bạn bè đến đây.",24
9687,5 sao,Gọi 1 lẩu bò 2 trăm mấy. 2 đứa ăn no xỉu luôn. Muốn lẩu cay them 1 xíu tui ăn thấy hơi mặn mặn á,26
9688,5 sao,"Miếng bò thái to
Rau má to
Chả bò chiên nhiều bò
Lẩu 200k cho 2 người dư ăn",19
9689,4 sao,"Lẩu bò Nhà Gỗ là chân ái mùa mưa! Thịt nhiều, nước lẩu ngon, giá lại mềm. Chỉ hơi đông tí, nhất là cuối tuần, nhưng đáng để chờ",29
9690,4 sao,"Không gian cổ xưa như mấy nhà hồi đó vậy á. Rất thích luôn.
Nước lèo đậm đà. Nồi 200k vừa đủ 2 ng.
Nhưng thịt không nhiều như trc nữa.
Chao ngon.
Bò viên chiên ổn, nhưng chiên sẵn nên nguội ngắt à.",44
9691,5 sao,Quán  rộng rãi đồ ăn giá cả ok ăn 5 ng 3 món hết gần 600. Bò viên ngonnn,19
9692,1 sao,"Thái độ nhân viên cực kỳ lồi lỏm, vô gần 30 phút oder không đem ra.
Gọi phục vụ thì lơ không trả lời, bàn vô sau thì đem đồ ăn ra liền",33
9693,5 sao,Đồ ăn ngon. Mình thích ăn món bò cuốn bánh tráng.,11
9694,1 sao,"Nói chung quán rất đông, cái gì cũng được trừ thái độ phục vụ của nhân viên. Mình đến quán vào ngày 13/03/2025 buổi tối. Có bn nhân viên áo xám quần sọt đen dẫn mình vô mà cx kh cần biết nhu cầu của mình ngồi ở vị trí nào. Trong khi còn rất nhiều bàn trống rộng rãi nhưng vẫn dắt mình vào trong kẹt. Mình và bạn của mình đến đợi cỡ 5-10p vẫn kh ra hỏi mình dùng gì hay đưa menu gì cho mình. Đợi đến khi kiu 2-3 lần mới thấy mặt. Lúc bn mình hỏi quán có ớt xắc kh 2-3 lần kh tl ngó lơ khách. Hỏi thêm lần nữa quay qua tl vs thái độ khó chịu là “có đợi chút”. Mình thấy quán cũng đông nên xem xét lại thái độ nhân viên kẻo mất khách.",146
9695,4 sao,"Bình thường. Nước lẩu không ngon, như ăn bún bò, bò lagu thôi.",13
9696,2 sao,"Quá khá đông.
Lẩu nhiều, lên món nhanh.
Nhưng thịt dỡ.",11
9697,2 sao,"Lẩu bò ngon, nước thanh, nhưng gọi mấy món ngoài lẩu thì làm rất rất lâu, nhân viên gọi thì cũng ko biết giải trình cho khách",27
9698,5 sao,"Đông quá nhưng vì đồ ăn ngon, giá ok. 350k nồi lẫu 4-5 người ăn dc",16
9699,4 sao,"Ghé lần 2, cảm giác ăn mà bị em phục vụ ĐÁ BILL quá mn, chiều 25/12/24 em ghé quán kêu 2 pepsi, 1 lẩu 210k k sài khăn ướt, tính tiền 250k?? Về check menu thì 16k cho 1pepsi, đề nghị chủ quán trả lương nv phục vụ cao lên để tránh bị bùa mà mất khách nhá, chắc em k ghé lần nào ở đây nửa, (nhân viên mặc quần trắng ngắn)",74
9700,3 sao,"Được cái lẩu ăn được
Nhưng:
- Quán đông, sắp xếp chật hẹp dẫn đến nóng
- Order chờ gần 1 tiếng mới có đồ ăn
- Nhân viên order bằng app nhưng vẫn quên món, sót món
- Đơn giản nhất là gọi nước nhưng 30p vẫn phải đợi nhắc
Lí do: quán đông quá không take care được hết => Sự chuẩn bị không có",67
9701,4 sao,"Đồ ăn tạm không ngon bằng chi nhánh quận 3, có chỗ đậu xe hơi nhưng hơi chật. Dán rất nhiều ăn mà nó cứ chạy dưới chân bu lên chân.",31
9702,5 sao,"Quán bán lẩu bò ngon, thịt nhiều , ăn bao no. Phục vụ ổn.",14
9703,5 sao,"Nhân viên nhiệt tình, lên món nhanh",7
9704,3 sao,"Mình đi 5 người, nồi lầu toàn gân là gân, mỗi người đc đúng 1 miếng nạm, hết. Giá đắt so với chất lượng",24
9705,4 sao,"Đồ ăn ngon, nhưng rất mặn. Đồ ăn lên khá nhanh. Dịch vụ ổn, do thường đông khách nên lâu lâu lên đồ ăn hơi chậm. Ngồi ngoài thì không có quạt nên khá nóng. Bàn nhỏ, chỗ ngồi rất chật.",41
9706,5 sao,Lẩu bò 3 người ăn cũng khá ổn thịt bò thơm béo mềm. Gân nhiều. Nò viên chiên ngon nha. Đi cuối tuần buổi tối hơi đông hơi nóng,29
9707,1 sao,"Nhân viên siêu thái độ mình oder mà cứ dí dí. Bắt mình phải lên lầu cho bằng đc mình k lên mình kêu mình chờ được thì bạn thái độ khác.
KHÔNG BAO GIỜ QUAY LẠI CHỖ PHỤC VỤ TỆ NHƯ VẬY 1 LẦN NÀO NỮA",47
9708,1 sao,"Quán đông , nhân viên phục vụ quá tệ. Khách vào trước ngồi ngó khách vào sau đã lên món .thái độ phục vụ kiểu bất cần",27
9709,3 sao,"Không nên đi ngày cuối tuần vì quán quá đông, phục vụ quá tệ. Gọi thức ăn hơn 30' mới có,  cần order thì phải chạy vào trong tìm phục vụ để nói và sau đó phải nhắc đến 3 lần mới được đáp ứng.
Quán nên có giải pháp về quy trình vận hành và điều phối nhân sự.",60
9710,3 sao,"Đồ ăn ngon - thịt bò rất mềm - ngon  - nước dùng ngọt  có chỗ đỗ xe ô tô - đỗ bên hông quán - giá cả phù hợp . Đi 4-5 người kêu 1 cái lẫu lớn là ăn không hết
Mình đã ăn 2 lần , lần nào cũng còn dư mang về cả ! Lẫu bò ngon",61
9711,3 sao,Phục vụ thiếu chuyên nghiệp. 1 quán to nhưng cách phân bổ phục vụ vào ngày lễ lại thiếu xót đến vây.,22
9712,1 sao,"Quán có 2 chỗ gửi xe, gửi ngay quán thì ko mất phí, gửi cuối đường thì có thu phí. Không hiểu sao còn chỗ trống mà ông giữ xe của quán lại kêu chạy đến cuối đường gửi để mất thêm tiền gửi xe. Nếu muốn thu tiền gửi xe thì thu cả 2 chỗ đi, tiền k đáng bao nhiêu mà chỗ thì thu phí chỗ k thu nên cứ đẩy đi đến cuối đường, vừa đi bộ xa vừa tốn thêm phí gửi xe. Mn nên cân nhắc k nên nghe lời đi gửi xe ở cuối đường nhé. Thiếu gì quán đâu mà làm vậy",109
9713,5 sao,"Quán sôi động,phù hợp với giới trẻ",7
9714,2 sao,"Đang mùng tết đã ko muốn bực mà nhân viên chạy chạy mấy bàn khác ko ngó bên hông 😃

Xong bưng thì bưng cho 3 bàn đến sau mình còn mình ngồi chờ quài ko thấy đâu. Hỏi nước thì mãi mới đem lên.

Quán ngon thì có nhưng nhân viên như hạch",54
9715,3 sao,"Đông đúc, khá ngon. Có cái lon guigo đựng đũa rất xưa..",12
9716,5 sao,Đồ ăn ngon nek. Gia đình từ lớn đến bé đều ăn đc.,13
9717,5 sao,"Nước dùng bò rất ngon, vị thanh, sớ thịt mềm, dạ giòn. Quán phục vụ nhanh.",16
9718,3 sao,Lẩu ăn cũng chấp nhận được nhưng có vài miếng thịt. Còn lại toàn gân.,15
9719,5 sao,"Nước ngọt thanh, bò siêu nhiều. Chao chấm rất vừa miệng. Quán đông nên phục vụ hơi châm nhưng nhiệt tình",21
9720,1 sao,"Phục vụ chậm, chờ đợi hơn 30ph để có rau😡",10
9721,2 sao,"Nhân viên lên món chậm, không chú ý bọn mình gọi gì. Gọi mì thêm mà đợi ăn hết lẩu vẫn chưa có mì. Đến lúc tính tiền thì mới biết tụi mình có gọi thêm bò viên chiên mang về, bò viên chiên thì thấm rất nhiều dầu.",49
9722,1 sao,"Mới ghé ngày 6.1.2026
NAY GIỮ XE LẤY PHÍ 5k",10
9723,2 sao,"Đi ăn thử vì được bạn giới thiệu, mà ăn xong thấy BYE quán luôn. Phần lẩu đi 2 ng gọi 210K, bò viên mua riêng thêm tầm 55K, khăn lạnh 4K. Mà ta nói ăn hết ~300K mà về bị ải chỉa. Nước lẩu mặn, phần lẩu bò chỉ có thịt bò, rau (cải trắng + rau má), cục gân mềm mà hơi đen trông ghê ghê sao á, đũa để ống sữa mà đen đen trông mất vệ sinh, KO có khăn giấy khô. Order đồ ăn cứ me để khách gọi thêm đồ ăn làm tôi thấy ko thoải mái và ko thích cách phục vụ kiểu này nha, CHÊ, bãi đỗ xe xa ở dưới r đi bộ lên, này đi tr khô thôi ai đi trời mưa cái thì ko lẽ ướt hết người? Chỗ ngồi thì ghế vs bàn ăn phải khom lưng xuống thấy ko thoải mái. Đc cái có mấy bé nhân viên biết nói cảm ơn khi ăn xong nên cho 2 SAO. Nói chung ăn về thấy phí tiền quá, thời buổi kinh tế khó khăn như nhau. Vậy mà quán nhiều sao dữ ko biết có ảo ma ko. Làm lẩu bò thì mong là bò sạch, có kiểm nghiệm dùm. Sẽ ko quay lại.",216
9724,1 sao,"Gọi nhân viên order không thèm để ý khách ra đập cuốn menu quát “đợi chút” rồi bỏ vô trong ??:D??

Xin ghép bàn ngồi ngoài ban công cho mát thì chửi khách :)))

Tuyệt vời :)))",37
9725,3 sao,"Quán này ăn nhiều lần rồi, đánh giá chung là ok, thấy món bò viên chiên là ngon nhất",19
9726,2 sao,"Mua phần mang về 270k còn ít hơn phần 210k ăn tại chỗ. K có đậu hũ, đc 5 miếng bò, 1 nhúm rau",24
9727,1 sao,"Đồ ăn rất ngon, nhưng thái độ bảo vệ nói chuyện với khách như chửi vào mặt.",17
9728,5 sao,"Lẩu ở đây ngon hơn lúc ăn ở Đà Lạt, v
Bò tươi,bò viên quán tự làm best",18
9729,3 sao,"Quán tận dụng không gian nên kê bàn ghế sát nhau, ngộp ngạt kinh khủng. Đồ ăn ra cực kì lâu, thông cảm được do lễ 20/10 nên quán đông.
Điểm cộng Lẩu chỉ 200k nhưng 2 người ăn không hết, thịt nhiều và tươi. Vị lẩu cũng được nêm vừa. Nhưng sẽ không ghé lại vì không gian quán, chỉ nên mua mang về",65
9730,1 sao,Nhân viên không quan sát khách hàng. Bê món ra thiếu . Đợi khách hỏi mới đem ra. Nhân viên không giữ vệ sinh. Tệ,25
9731,1 sao,Thịt bò gác bếp. Cắt thẳng theo sớ thịt. Ăn muốn gãy răng,13
9732,1 sao,"Chất lượng dở và giá chát cực kì
Mình đi vào lúc 20h tối t6, quán đông, gửi xe xa tít cuối hẻm ( đường mưa )
Ngồi lầu 2, order bò tơ cuốn bánh tráng và lẩu bò 2 người

Đũa bỏ ống đũa trông ko vệ sinh chút nào
Ly ko sạch

Món bò tơ cuốn bánh tráng, rau rừng: ~200k dĩa bò đánh lừa thị giác. Chỉ có bò với chút thịt ở 1 vòng bò giữa dĩa, còn lại toàn phần mỡ và da xếp 3 vòng còn lại. Thất vọng!
Rau và bánh ướt, bánh tráng đi kèm tạm ổn

Món lẩu bò 2 người 260k, cục mỡ và cục xương to nhiều hơn thịt, nước lẩu khá mặn.

Túm lại, được cái tiếng chứ ko có miếng
Rất tiếc vì đã ko chụp lại hình cụ thể",143
9733,5 sao,3 người ăn no hết có hơn 400k quá ổn về giá và chất lượng,15
9734,5 sao,"Nước lẩu rất thanh ngon, bò ngon, k gian quán đệp thoáng",12
9735,4 sao,"đồ ăn ok, giá cả phải chăng
6 người với tổng bill 800k",13
9736,5 sao,"Chội ôi ngon xỉuuu
Cái lẩu 170k thôi là ăn no cành hông r, mà đi tầm 4 5 ng thì kiu lẩu 270k ngen, thịt boà đầy ứ ự lun🤤có mấy món khác cũng đa dạng lúm
Khu trên lầu lúc đông thì hơi chật chội, bàn hơi gần nhau nma vì ở trên cao nên mát lắm
Mấy bạn nvien xinh trai r còn nhiệt tình👉👈",68
9737,5 sao,"Đồ ăn ngon, giá cả hợp lý",7
9738,1 sao,"Nhân viên ord như chạy giặc, k kịp coi cái menu ntn nữa🙄 cho coi tab trên máy mà lướt như sợ mình k đủ tiền ăn hay sao ý. Xong gọi nv thì thái độ thờ ơ trong khi đó quán cũng chẳng đông khách gì :) …",49
9739,1 sao,"Ăn xong mang bệnh tức vào người
Lần đầu tiên mình đi trải nghiệm kết quả thật sự không ngon như lời đồn kèm theo quả tiếp khách khó chịu của nhân viên
Nhân viên tiếp khách ko nhiệt tình đã vậy thái độ láo vô cùng
2 vk ck mình vào order lẩu 210k, khi đó nhân viên bảo là hết bò gân rồi có muốn lấy bò viên ko. 2 đứa mình mới ăn lần đầu nghĩ là quán hết bò gân nên thay bò viên vào. Cuối cùng tính tiền thì tính cả bò viên 55k. Ở đây mình ko đề cập đến giá tiền, nhưng thái độ phục vụ của nhân viên rất khó chịu, nói chuyện thì lia lia như sợ ai nghe, menu ko có, chỉ nghe món từ người miệng người phục vụ, vừa xéo xắt vừa ko rõ ràng, thao túng tâm lý ng order hả trời
Mang cái lẩu ra thì rau cho mỗi cải thảo, đậu phụ ko có, đậu hủ ki cũng ko. Một nồi lẩu trơn tru đơn giản có thịt cà cải thảo 🥲🥲🥲🥲
Lần đầu tiên cũng là lần cuối cùng mình đến đây, vào thì hái hức bước ra thì thất vọng",207
9740,5 sao,"Mình đã ghé CN ăn nhiều lần rồi, mình vẫn thích hương vị của quán sau lần đầu. Nhưng mong quán có thể kiểm soát vị lại do có 1 vài lần mình ăn thì vị hơi mặn hoặc ngọt hơn. Dù sao thì chất lượng đồ ăn không giảm và vị vẫn thanh và ngon như lần đầu.",59
9741,1 sao,"Bình thường! Rất bình thường và còn mắc nha mọi ng. Gọi order xin menu thì ko có, người nhận ord thì cộc lốc kêu chỉ có lẩu bò và bò viên. Mình hỏi có gì gọi thêm bỏ vô lẩu ngoài bò viên ko thì bảo ko! Lát hồi thấy bàn kế bên gọi tàu hủ ki? Ủa là sao má???
Rau cũng ko có gì ngoài bắp cải, rau má và hành. Thiệt sự giá này là mắc so với cái lẩu mình nhận được. Kèm cả thái độ của ông cầm ipad ord thì quán này xứng đáng với 1 sao nha 💁🏻‍♀️",106
9742,4 sao,"Lẩu ngon, bò mềm, có điều nước lẩu hơi mặn so với khẩu vị của mình.
Nhân viên phục vụ cũng dễ chịu, lên món nhanh.
Có chỗ giữ xe ngay trước quán, nếu hết chỗ thì gửi xe ở cuối hẻm (miễn phí)",44
9743,5 sao,"Tuy ít món nhưng món ăn ngon, chất lượng. Quán thuộc dạng quán bình dân nên sẽ ko có phòng riêng hay máy lạnh. Phục vụ tốt, không phải chờ lâu.",31
9744,4 sao,"Ăn cũng được, giá cả phải chăng",7
9745,1 sao,"Đồ ăn thì cũng tạm nhưng giá cao, ko tương xứng với cách phụ vụ. Nói chung ăn chỗ khác rẻ mà nhân viên phục vụ chu đáo hơn",29
9746,5 sao,"Ngon bổ rẻ. Lẩu 2 ng giá 200k ăn no và ngon.
Bạn muốn yên tĩnh thì nên đi sớm vì quán thường xuyên đông khách.",26
9747,2 sao,"Gọi đồ ăn đợi gần 20ph chưa mang ra, khách khác vào sau mà đc mang đồ ăn ra trước mình, đến lúc mình hỏi sao chưa mang đồ ăn ra thì thái độ bạn nv kêu là đợi chút nhưng nét mặt rất khó coi :))) mang ra cái bếp thì hết ga, đồ ăn thì cũng bình thường k có gì đặc sắc",65
9748,1 sao,"Phần lẩu bò 270k order trên Shopeefood thua một tô bún bò :)))
Chúc quán làm ăn như vậy mua KOL vs marketing nhiều vô nha để tích thêm nhiều nghiệp",31
9749,1 sao,"Quán rất tệ so với những gì mọi người biết đến qua quảng cáo, review. Nhân viên quán lâu không ráy tai nên gọi ai cũng không nghe. Đồ ăn phục vụ rất chậm, bếp bưng lên hết ga 15p chưa thấy thay. Nói chung nếu muốn buổi tối ngon miệng và vui vẻ thì không nên ghé quán này.",60
9750,1 sao,bảo vệ giữ xe thái độ với khách,8
9751,5 sao,"đói nên ghé ăn tạm, giá hợp lí mà nhiều rau nhiều thịt, k nêm nếm ngọt nên m ăn được",21
9752,1 sao,"Quán có chủ không dậy? Đào tạo nhân viên như ***, nhân viên kiểu thế chủ cạp đất mà ăn phá sản sớm, nhân viên thái độ lồi lõm, lên mặt với khách hàng, T bỏ tiền ra đi ăn chứ không có đi xin?",45
9753,3 sao,"Món ăn chấp nhận dc. Rau chỉ có cải nhúng và rau má, ko có nhiều lựa chọn nếu có thêm rau muống, cần nước..Giờ cao điểm vì quán nằm ngay đường lớn, khó ra vô.",36
9754,1 sao,bảo vệ thái độ khi vừa mới ghé quán chưa ăn thử bao h mà h hết muốn ăn rồi,20
9755,1 sao,"Thái độ phục vụ tệ, gọi món đợi rất lâu nhưng không có",13
9756,5 sao,"Quán rộng nhưng hay đông khách nên không gian hơi 'ngộp"".  Lẩu bò ở đây ngon nhé, một số món đi kèm cũng khá ok, giá ổn.",27
9757,4 sao,"Ngon, không gian rộng rãi, đi ngày lễ nên đi sớm trễ ko có bàn ngồi. Giá cả hợp lý, quán xài bình ga mini mới ko xài bình cũ hạn chế được những sự cố ngoài ý muốn điểm cộng của quán.",43
9758,1 sao,Đi ăn người ta không cho chén,7
9759,5 sao,"Đồ ăn ngon, quán đông nên hơi nóng và phục vụ hơi chậm",13
9760,1 sao,"Hôm nay đi ăn với bạn ghé quán lúc 19h15, biết quán đông nên chấp nhận đợi hơn 30' mới có món, sau đó lên món thì lại sai với order nhưng quan trọng là nhân viên đổ lỗi tại khách order nhầm (trong khi mình và bạn mình đều ko ăn được mỡ nên chỉ order lẩu thịt nạm => làm sao order nhầm được). Sau đó lại tiếp tục đợi thêm 20' nữa, cảm thấy cực kỳ thất vọng về cách phục vụ bên chi nhánh này và cách nhân viên rep khách khi xảy ra sự cố. Chắc chắn ko quay lại lần nào nữa",108
9761,1 sao,"Quá dở. Nồi lẩu ko có gì ngoài vài miếng thịt dai, mang ra tô rau chỉ có đúng 1 loại bắp cải mà vẫn tính tiền thêm rau với mì. Ko có cả đậu hũ, tàu hũ ky. Chán",40
9762,5 sao,Đồ ăn ngon lắm nhé. Nếu ăn 2 ng mà ăn yếu thì kêu lẩu 210 với bò viên chiên thì đủ rồi nha các bạn,26
9763,5 sao,"Nhân viên nhanh nhẹn, dễ thương, không gian thoáng, đồ ăn ngon, giá vừa tầm. Mình ăn nhiều lần ở đây rồi, chưa có lần nào thất vọng",28
9764,3 sao,Đi ăn mà lấy phí giữ xe 5k :)),9
9765,4 sao,Thịt to như ở quán đà lạt. Nói chung dùng ok,11
9766,4 sao,Không gian ok. Giá cả phù hợp cho 1 buổi đi ăn tán gẫu bạn bè hoặc ny. Bàn hơi bé 1 tý,23
9767,1 sao,Giá cả nhảy múa. K còn được như xưa. Sau dãn cách đã tăng giá cái này thì chấp nhận. Từ dịp lễ 10/3 thu thêm phí do lễ. Cũng chấp nhận... 1 tuần sau ăn lại báo vật liệu tăng thu thêm 5% tổng bill. Trong khi giá thị trường đang ổn định.,54
9768,1 sao,"Đợi gần 50 phút mà không thấy đâu, khách vào cùng thì đã sắp về, gọi lẩu thì chỉ có đúng mấy cục xương, ko có thịt và gân hay bò viên. Có oder thêm thì thêm ra và thịt bò viên mà kêu hết, nhưng vẫn bê ra mấy bàn khác vào, mình bỏ tiền ra chứ có xin hay gì mà dậy. Trải nghiệm này ko riêng gì mình. Rất thất vọng. Tạm biệt mãi mãi.",78
9769,4 sao,"Đồ ăn được, rẻ. Có điều phục vụ hơi lâu chút xíu, nhiều khi đến quán là tự phục vụ luôn cho nhanh",23
9770,5 sao,"Quán lẩu ngon, giá hợp lý",6
9771,5 sao,"Mỗi lần lên Đà Lạt thì mình đều phải ghé lẩu bò ăn no cái bụng trước đã. Giờ thì ở Sài Gòn cũng có rồi nè. Lẩu 300k mà 4 người ăn no nê. Lẩu ngon, rau tươi giòn, nước lẩu siêu ngon, không gian thì quá ư rộng, thoáng mát. Sẽ quay lại vào một ngày mưa nè.😌 …",61
9772,3 sao,"Quán ăn ngon ,giá hợp lý ,nhân viên thân thiện, khung cảnh làm mình gợi nhớ về Đà Lạt. Điểm trừ là nhà vệ sinh bẩn. Phù hợp với các bạn trẻ không yêu cầu cao về hình thức.",39
9773,5 sao,Lẩu bò bình thường nhưng quán khá xinh. Nhân viên nice nên cho 5*.,14
9774,5 sao,"quán đồ ăn ngon
nhân viên chu đáo, nhiệt tình",10
9775,2 sao,"Bãi giữ xe của quán khá xa, năm sâu tận ở trong, mình có đi hôm trời mưa, nhưng quán không hề có ô hay hỗ trợ khách đi từ bãi vào, mình phải dầm mưa một đoạn khá xa để đi vào, rất không hài lòng điểm này.",49
9776,3 sao,"Quán này gắn với kỉ niệm hẹn hò của mình nên đã ghé đây 2 lần vào ngày kỉ niệm chứ không phải vì ngon mà quay lại nha :(
nước lẩu bình thường thui, topping gân hơi bị dai quá, bò thì xắt quá dày, rau không đa dạng. Chỉ có bò viên chiên là món yêu thích tại đây
Phục vụ cực thiếu chuyên nghiệp, cần training nhân viên kĩ hơn ạ",74
9777,5 sao,"Lẩu ngon. Gọi phần 2 người ăn rất ok. Giá cả rất ổn. Phù hợp cho bạn bè,cặp đôi hay gia đình",22
9778,3 sao,Tuỳ cảm nhận mỗi người nhưng mình đã có 1 trải nghiệm vào giữa trưa không được thiện cảm. Chất lượng đồ ăn đúng như yêu cầu nhưng rau cỏ kèm theo hơi héo và không phù hợp khẩu vị gia đình mình.,43
9779,4 sao,Nước lẩu ko ngon như trước. Vị ngọt gắt. Nhân viên phục vụ nhanh.,14
9780,4 sao,Nếu ai là fan thịt thì đã tìm đúng quán. So v giá thì thịt ú ụ nhưng cá nhân ăn lẩu có nhiều rau củ mới ngon. 4 sao vì nổi lẩu đầy thịt,35
9781,2 sao,"Không bao giờ quay lại. Mùi vị ko có gì quá đặc sắc, chỉ có lẩu bò và bò viên, đúng nghĩa chỉ có nước bò cho thịt vào còn bò viên phải order thêm. Bạn order cứ khó chịu kiểu gì, đồ ăn lên món thì lâu, lâu lâu muốn kêu thêm cái gì lại đợi dài cổ nên nghỉ luôn",62
9782,4 sao,"Đồ ăn ngon, giá hơi cao xíu so mặt bằng chung. Nước dùng ngon và ngọt thanh lắm. Khuyên m.n nên thử",22
9783,4 sao,"Lúc trước ăn thấy ngon, nay vô ăn thấy ko ngon như ngày xưa",14
9784,4 sao,"Khá là ngon, lẩu 200k thịt quá trời, 2 người ăn không hết, không gian thoáng đẹp. Có điều đi cuối tuần quá đông, chờ hơi lâu. 20-30p mới có đồ ăn.",32
9785,5 sao,"Quán ngon,menu chính gồm lẩu bò và bò viên chiên.Quán sẽ  gợi ý cho bạn các mức tiền của nồi lẩu khi đi mấy người.Không có menu để xem nhé.",30
9786,5 sao,"Thịt bò ngon , mấy món khác ăn cũng tạm dc, mình đến khi hơn 11h, quán đã mở và bạn nhân vien có vẻ ko vui, vì có nhiều khách mà 1 mình bạn làm. ( biết là vậy, nhưng dù sao cũng nên dữ nét mặt vui vui tí ngen) vẫn đánh 5 nhé",56
9787,3 sao,"Lẩu ít topping, ăn tạm được",6
9788,5 sao,"Quán ăn có chất riêng, vị lạ những ngon. Vẫn muốn nồi lẩu có thêm khoai mỡ hoặc khoai sọ nước dùng sẽ đỡ trong hơn.",26
9789,1 sao,Lẩu bò nấu chân xương chưa mềm gân còn dai nước lẩu thì thiếu gia vị của sả và gừng tươi nè..rau ăn kèm với lẩu bò lại là cải thảo với rau má.là kg đúng khẩu vị rồi.1 nồi lẩu bò 300k mà đưa 2 loại rau như vậy để ăn kèm thì thua quán lẩu bò bình dân nhé...chủ quán lên đi tham khảo các quán bình dân chất lượng ngon hơn nhiều....các bạn lên học hỏi thêm bớt chạy quảng cáo cáo lại đi...nay đi ăn quên chụp hình lại,93
9790,4 sao,"Lẩu ăn 3 năm quay lại vẫn oke phết, nhân viên nhiệt tình nhanh nhẹn. Có điều nên cắt thịt thành miếng vừa ăn vì mượn kéo rất khó . Góp ý sương sương ạ",35
9791,4 sao,"Cũng ngon nhưng 2 người ăn thì khá nhiều vì rất nhiều thịt bò, xương và gân.
Tầm giá 250k cho 2 - 3 người ăn kể cả nước.",29
9792,4 sao,"Quán đông nhưng không đúng khẩu vị nên ko ghé thôi. Phục vụ ổn, chỉ có điều đi ban ngày hơi lo lắng phần gửi xe, vì vô đến quán mà hoang mang hok biết mấy bạn nv có để ý đến xe của tụi mình hok. Quên giá rồi",50
9793,4 sao,"Tiệm khá đông nên để xe hơi xa.
Đông nên tiến độ phục vụ hơi chậm, chấp nhận được.",19
9794,1 sao,"Lừa đảo, tôi đặt đồ ăn, họ giao thiếu, gọi điện báo họ để giao thêm, thì họ nói cho nợ lại, nếu lần sau đặt lại, chỉ cần nhắc họ, họ sẽ giao thêm và trả.
Nhưng thực tế đặt lần 2 , khi tôi nhắc họ trả bịch rau thêm mà tôi đặt lần trước mất 16k. Thì họ nói rằng, tại sao lúc đó thấy thiếu ko lấy luôn. Rõ ràng tôi gọi điện, họ xin lỗi và sẽ giao lại, vậy mà giờ lật lọng. 1 bịch rau ko đáng bao nhiêu, nhưng tôi ko thích cách bán hàng như vậy. Chào tạm biệt.",108
